"","R_W5_T1_150","R_W5_T1_151","R_W5_T1_152","R_W5_T1_154","R_W5_T1_160","R_W5_T1_176","R_W5_T1_178","R_W5_T1_179","R_W5_T1_181","R_W5_T1_182","R_W5_T1_185","R_W5_T1_187","R_W5_T1_206","R_W5_T1_208","R_W5_T1_209","R_W5_T1_210","R_W5_T2_142","R_W5_T2_143","R_W5_T2_145","R_W5_T2_146","R_W5_T2_147","R_W5_T2_164","R_W5_T2_169","R_W5_T2_170","R_W5_T2_171","R_W5_T2_173","R_W5_T2_175","R_W5_T2_190","R_W5_T2_191","R_W5_T2_192","R_W5_T2_193","R_W5_T2_196","R_W5_T2_197","R_W5_T2_198","R_W5_T2_200","R_W5_T2_203","R_W5_T3_100","R_W5_T3_101","R_W5_T3_103","R_W5_T3_104","R_W5_T3_121","R_W5_T3_122","R_W5_T3_124","R_W5_T3_125","R_W5_T3_128","R_W5_T3_129","R_W5_T3_130","R_W5_T3_132","R_W5_T3_133","R_W5_T3_72","R_W5_T3_74","R_W5_T3_76","R_W5_T3_77","R_W5_T3_92","R_W5_T3_94","R_W5_T3_98","R_W5_T4_107","R_W5_T4_109","R_W5_T4_110","R_W5_T4_113","R_W5_T4_114","R_W5_T4_115","R_W5_T4_116","R_W5_T4_118","R_W5_T4_134","R_W5_T4_136","R_W5_T4_137","R_W5_T4_139","R_W5_T4_140","R_W5_T4_78","R_W5_T4_79","R_W5_T4_81","R_W5_T4_84","R_W5_T4_85","R_W5_T4_87","R_W5_T4_90","R_W5_T4_91","R_W5_T5_10","R_W5_T5_11","R_W5_T5_12","R_W5_T5_13","R_W5_T5_14","R_W5_T5_15","R_W5_T5_18","R_W5_T5_19","R_W5_T5_20","R_W5_T5_21","R_W5_T5_37","R_W5_T5_39","R_W5_T5_41","R_W5_T5_43","R_W5_T5_45","R_W5_T5_46","R_W5_T5_48","R_W5_T5_49","R_W5_T5_65","R_W5_T5_68","R_W5_T5_69","R_W5_T6_1","R_W5_T6_22","R_W5_T6_23","R_W5_T6_24","R_W5_T6_25","R_W5_T6_27","R_W5_T6_29","R_W5_T6_32","R_W5_T6_33","R_W5_T6_35","R_W5_T6_4","R_W5_T6_5","R_W5_T6_50","R_W5_T6_51","R_W5_T6_54","R_W5_T6_55","R_W5_T6_56","R_W5_T6_57","R_W5_T6_6","R_W5_T6_61","R_W5_T6_62"
"R_W5_T1_185",0.238163265306122,0.258571428571429,0.235102040816327,0.284387755102041,0.159183673469388,0.210816326530612,0.210918367346939,0.228469387755102,0.230204081632653,0.210102040816327,0,0.246224489795918,0.289285714285714,0.255204081632653,0.224285714285714,0.230816326530612,0.230816326530612,0.266530612244898,0.219387755102041,0.258469387755102,0.219489795918367,0.214897959183673,0.233061224489796,0.305612244897959,0.252959183673469,0.259489795918367,0.249897959183673,0.252551020408163,0.225,0.249081632653061,0.268163265306122,0.263469387755102,0.272857142857143,0.341938775510204,0.286734693877551,0.226326530612245,0.243571428571429,0.263775510204082,0.207142857142857,0.256938775510204,0.225,0.236734693877551,0.229387755102041,0.238265306122449,0.252551020408163,0.20265306122449,0.265204081632653,0.231224489795918,0.202959183673469,0.255714285714286,0.279387755102041,0.279591836734694,0.250816326530612,0.25,0.273877551020408,0.289897959183673,0.232244897959184,0.239183673469388,0.291530612244898,0.297959183673469,0.395816326530612,0.279897959183673,0.275918367346939,0.23530612244898,0.250204081632653,0.237040816326531,0.23734693877551,0.257448979591837,0.237040816326531,0.253979591836735,0.240102040816327,0.234387755102041,0.241836734693878,0.312448979591837,0.271224489795918,0.231428571428571,0.238775510204082,0.270816326530612,0.266224489795918,0.245714285714286,0.354081632653061,0.273265306122449,0.287244897959184,0.287040816326531,0.298061224489796,0.252959183673469,0.261530612244898,0.260510204081633,0.258775510204082,0.241632653061225,0.237244897959184,0.292244897959184,0.263367346938776,0.281938775510204,0.272755102040816,0.211734693877551,0.266632653061224,0.228877551020408,0.29265306122449,0.427448979591837,0.255,0.255408163265306,0.237755102040816,0.300612244897959,0.255510204081633,0.241530612244898,0.271326530612245,0.262448979591837,0.280612244897959,0.284387755102041,0.261428571428571,0.287551020408163,0.373163265306122,0.283265306122449,0.265714285714286,0.280816326530612,0.313571428571429,0.342959183673469,0.225408163265306
"R_W5_T1_187",0.254489795918367,0.25530612244898,0.243673469387755,0.277959183673469,0.245,0.260918367346939,0.250816326530612,0.298367346938776,0.282040816326531,0.299183673469388,0.246224489795918,0,0.267857142857143,0.217040816326531,0.264285714285714,0.265816326530612,0.264795918367347,0.300102040816327,0.243673469387755,0.259183673469388,0.241020408163265,0.271734693877551,0.274795918367347,0.312448979591837,0.259081632653061,0.254285714285714,0.28265306122449,0.249591836734694,0.226938775510204,0.248775510204082,0.272857142857143,0.285102040816327,0.275816326530612,0.294489795918367,0.256224489795918,0.272857142857143,0.311836734693878,0.286428571428571,0.27234693877551,0.322244897959184,0.295918367346939,0.327857142857143,0.286020408163265,0.310408163265306,0.337959183673469,0.27530612244898,0.248061224489796,0.276836734693878,0.285408163265306,0.285510204081633,0.367142857142857,0.33734693877551,0.297857142857143,0.306224489795918,0.317857142857143,0.292959183673469,0.256734693877551,0.274897959183673,0.309285714285714,0.312755102040816,0.401632653061224,0.292551020408163,0.29969387755102,0.291326530612245,0.286530612244898,0.235714285714286,0.272551020408163,0.283571428571429,0.296632653061224,0.275816326530612,0.300408163265306,0.295612244897959,0.287959183673469,0.321326530612245,0.308367346938775,0.303265306122449,0.242959183673469,0.290612244897959,0.289285714285714,0.29765306122449,0.334285714285714,0.297551020408163,0.335714285714286,0.291836734693878,0.28469387755102,0.289387755102041,0.261530612244898,0.27765306122449,0.281734693877551,0.296836734693878,0.283469387755102,0.291428571428571,0.317755102040816,0.321122448979592,0.29530612244898,0.272448979591837,0.287755102040816,0.339795918367347,0.279489795918367,0.409591836734694,0.241938775510204,0.27234693877551,0.275102040816327,0.32530612244898,0.27030612244898,0.269795918367347,0.253367346938775,0.248163265306122,0.275918367346939,0.281530612244898,0.258877551020408,0.285816326530612,0.343877551020408,0.262040816326531,0.282755102040816,0.323775510204082,0.314795918367347,0.360612244897959,0.297857142857143
"R_W5_T1_206",0.269795918367347,0.235510204081633,0.261224489795918,0.30734693877551,0.263367346938776,0.309795918367347,0.295102040816327,0.327755102040816,0.338775510204082,0.326326530612245,0.289285714285714,0.267857142857143,0,0.223673469387755,0.237551020408163,0.259285714285714,0.286020408163265,0.35030612244898,0.260612244897959,0.297040816326531,0.269897959183673,0.308265306122449,0.328673469387755,0.343571428571429,0.276632653061224,0.248775510204082,0.319489795918367,0.289183673469388,0.289387755102041,0.315102040816327,0.321530612244898,0.346428571428571,0.299591836734694,0.351734693877551,0.269387755102041,0.282959183673469,0.339795918367347,0.290408163265306,0.304387755102041,0.337857142857143,0.300408163265306,0.310816326530612,0.275204081632653,0.318163265306122,0.350510204081633,0.274285714285714,0.250918367346939,0.251836734693878,0.295510204081633,0.275816326530612,0.370816326530612,0.308775510204082,0.301836734693878,0.270408163265306,0.310204081632653,0.318367346938775,0.289183673469388,0.308673469387755,0.351836734693878,0.348775510204082,0.434897959183673,0.311938775510204,0.343469387755102,0.298061224489796,0.287857142857143,0.273673469387755,0.311836734693878,0.323775510204082,0.323979591836735,0.295612244897959,0.29234693877551,0.29234693877551,0.302551020408163,0.362755102040816,0.330510204081633,0.342551020408163,0.288979591836735,0.34765306122449,0.348367346938776,0.358061224489796,0.381530612244898,0.329489795918367,0.354183673469388,0.352857142857143,0.328367346938776,0.343673469387755,0.30530612244898,0.332551020408163,0.323265306122449,0.325204081632653,0.312857142857143,0.329183673469388,0.346734693877551,0.374183673469388,0.350816326530612,0.304387755102041,0.28469387755102,0.347244897959184,0.318877551020408,0.436836734693878,0.239081632653061,0.301734693877551,0.316836734693878,0.372551020408163,0.301224489795918,0.296734693877551,0.256224489795918,0.279489795918367,0.326938775510204,0.346734693877551,0.321938775510204,0.321734693877551,0.395714285714286,0.320612244897959,0.330204081632653,0.372755102040816,0.363775510204082,0.425918367346939,0.315918367346939
"R_W5_T1_208",0.24530612244898,0.228265306122449,0.229591836734694,0.263367346938776,0.233367346938776,0.253367346938775,0.244285714285714,0.280510204081633,0.263265306122449,0.295510204081633,0.255204081632653,0.217040816326531,0.223673469387755,0,0.206632653061224,0.216122448979592,0.216530612244898,0.278367346938776,0.211632653061225,0.251224489795918,0.228061224489796,0.253469387755102,0.245102040816327,0.259285714285714,0.218469387755102,0.193367346938775,0.255714285714286,0.236224489795918,0.244285714285714,0.207142857142857,0.247959183673469,0.254489795918367,0.226224489795918,0.292448979591837,0.192755102040816,0.228367346938776,0.304081632653061,0.251836734693878,0.263673469387755,0.305612244897959,0.295408163265306,0.315816326530612,0.280612244897959,0.303673469387755,0.339285714285714,0.277959183673469,0.218061224489796,0.246938775510204,0.268163265306122,0.262857142857143,0.339081632653061,0.32030612244898,0.288265306122449,0.286020408163265,0.298469387755102,0.28,0.251632653061225,0.239897959183673,0.303061224489796,0.280102040816327,0.362142857142857,0.251632653061225,0.263877551020408,0.277142857142857,0.241428571428571,0.215510204081633,0.237448979591837,0.250918367346939,0.248061224489796,0.234285714285714,0.277551020408163,0.25734693877551,0.245,0.301836734693878,0.270612244897959,0.300816326530612,0.218367346938776,0.282755102040816,0.282448979591837,0.280714285714286,0.332142857142857,0.263265306122449,0.318673469387755,0.279489795918367,0.26234693877551,0.264897959183673,0.247551020408163,0.26734693877551,0.240714285714286,0.261326530612245,0.260510204081633,0.267857142857143,0.299081632653061,0.305510204081633,0.29469387755102,0.231326530612245,0.231632653061224,0.323979591836735,0.225,0.41530612244898,0.203877551020408,0.234387755102041,0.233265306122449,0.290714285714286,0.239591836734694,0.215612244897959,0.169795918367347,0.245204081632653,0.227755102040816,0.243979591836735,0.244795918367347,0.25030612244898,0.315816326530612,0.253775510204082,0.247142857142857,0.283367346938776,0.300102040816327,0.352959183673469,0.240714285714286
"R_W5_T1_209",0.22765306122449,0.22265306122449,0.201734693877551,0.27469387755102,0.237040816326531,0.286836734693878,0.262448979591837,0.310510204081633,0.311224489795918,0.268367346938776,0.224285714285714,0.264285714285714,0.237551020408163,0.206632653061224,0,0.156020408163265,0.26030612244898,0.316836734693878,0.219489795918367,0.238469387755102,0.232244897959184,0.257959183673469,0.290102040816327,0.313571428571429,0.247959183673469,0.219489795918367,0.286122448979592,0.264795918367347,0.252244897959184,0.271632653061224,0.306326530612245,0.311530612244898,0.267448979591837,0.384387755102041,0.257040816326531,0.272857142857143,0.239591836734694,0.202448979591837,0.229387755102041,0.245510204081633,0.256224489795918,0.266428571428571,0.26030612244898,0.253571428571429,0.300816326530612,0.22530612244898,0.224489795918367,0.196326530612245,0.233061224489796,0.214591836734694,0.302142857142857,0.26,0.226734693877551,0.256428571428571,0.265918367346939,0.225612244897959,0.234795918367347,0.264795918367347,0.314387755102041,0.310408163265306,0.420102040816327,0.281020408163265,0.301428571428571,0.263061224489796,0.189183673469388,0.245408163265306,0.27969387755102,0.295816326530612,0.288775510204082,0.22234693877551,0.22969387755102,0.263673469387755,0.276734693877551,0.342142857142857,0.29734693877551,0.281020408163265,0.24530612244898,0.291428571428571,0.289081632653061,0.292142857142857,0.311836734693878,0.246326530612245,0.295918367346939,0.266428571428571,0.262755102040816,0.255102040816327,0.263979591836735,0.284591836734694,0.251224489795918,0.24030612244898,0.227448979591837,0.311428571428571,0.280816326530612,0.313469387755102,0.286224489795918,0.26265306122449,0.221326530612245,0.257959183673469,0.28030612244898,0.420102040816327,0.210510204081633,0.257857142857143,0.296734693877551,0.326326530612245,0.25530612244898,0.24765306122449,0.246632653061224,0.278571428571429,0.291122448979592,0.304489795918367,0.283571428571429,0.316020408163265,0.394591836734694,0.333877551020408,0.293673469387755,0.327755102040816,0.319285714285714,0.387040816326531,0.283367346938776
"R_W5_T1_210",0.215714285714286,0.239897959183673,0.204285714285714,0.278673469387755,0.222142857142857,0.27734693877551,0.261326530612245,0.298877551020408,0.306020408163265,0.263877551020408,0.230816326530612,0.265816326530612,0.259285714285714,0.216122448979592,0.156020408163265,0,0.27265306122449,0.336530612244898,0.233775510204082,0.245204081632653,0.241734693877551,0.266428571428571,0.282244897959184,0.328673469387755,0.246734693877551,0.22734693877551,0.284897959183673,0.261020408163265,0.248775510204082,0.256632653061225,0.302755102040816,0.300408163265306,0.278265306122449,0.381530612244898,0.255408163265306,0.270612244897959,0.23469387755102,0.194489795918367,0.225408163265306,0.267448979591837,0.265816326530612,0.278061224489796,0.272755102040816,0.256122448979592,0.313877551020408,0.245918367346939,0.217040816326531,0.205714285714286,0.237551020408163,0.220102040816327,0.303265306122449,0.258265306122449,0.24030612244898,0.271122448979592,0.282551020408163,0.236020408163265,0.233061224489796,0.26530612244898,0.331428571428571,0.324081632653061,0.432040816326531,0.285102040816327,0.302959183673469,0.262959183673469,0.193571428571429,0.24,0.273877551020408,0.294795918367347,0.296938775510204,0.204387755102041,0.237755102040816,0.269387755102041,0.272857142857143,0.355918367346939,0.299489795918367,0.289081632653061,0.250102040816327,0.284795918367347,0.280612244897959,0.273673469387755,0.305,0.227142857142857,0.282857142857143,0.256632653061225,0.253469387755102,0.240714285714286,0.244081632653061,0.281122448979592,0.24,0.233061224489796,0.224387755102041,0.306428571428571,0.273877551020408,0.316734693877551,0.295816326530612,0.263061224489796,0.212857142857143,0.258979591836735,0.275816326530612,0.422755102040816,0.216836734693878,0.262244897959184,0.286734693877551,0.334489795918367,0.261530612244898,0.255408163265306,0.247244897959184,0.280204081632653,0.277755102040816,0.285408163265306,0.278265306122449,0.305,0.400816326530612,0.321326530612245,0.298469387755102,0.337244897959184,0.320408163265306,0.405510204081633,0.290408163265306
"R_W5_T2_142",0.277755102040816,0.252448979591837,0.260102040816327,0.272857142857143,0.212755102040816,0.220714285714286,0.228673469387755,0.245408163265306,0.216734693877551,0.261836734693878,0.230816326530612,0.264795918367347,0.286020408163265,0.216530612244898,0.26030612244898,0.27265306122449,0,0.212959183673469,0.196632653061224,0.270510204081633,0.223469387755102,0.212244897959184,0.177755102040816,0.226530612244898,0.201938775510204,0.208877551020408,0.225714285714286,0.250918367346939,0.241530612244898,0.232142857142857,0.244183673469388,0.223571428571429,0.195510204081633,0.291530612244898,0.245816326530612,0.233979591836735,0.301530612244898,0.306530612244898,0.274183673469388,0.315204081632653,0.28469387755102,0.301326530612245,0.274387755102041,0.307040816326531,0.314795918367347,0.275612244897959,0.281020408163265,0.26469387755102,0.251632653061225,0.293979591836735,0.324489795918367,0.323877551020408,0.288061224489796,0.286428571428571,0.321734693877551,0.322551020408163,0.278775510204082,0.250102040816327,0.314285714285714,0.27,0.344591836734694,0.234795918367347,0.272755102040816,0.296020408163265,0.289795918367347,0.228469387755102,0.209795918367347,0.214591836734694,0.18969387755102,0.270918367346939,0.300204081632653,0.240510204081633,0.233775510204082,0.287142857142857,0.264183673469388,0.284081632653061,0.252244897959184,0.293775510204082,0.299081632653061,0.288571428571429,0.354183673469388,0.305,0.325102040816327,0.290816326530612,0.291020408163265,0.300510204081633,0.268061224489796,0.288061224489796,0.26765306122449,0.290714285714286,0.282551020408163,0.271224489795918,0.280816326530612,0.317244897959184,0.291122448979592,0.213469387755102,0.263367346938776,0.283469387755102,0.269387755102041,0.441326530612245,0.255918367346939,0.256122448979592,0.227755102040816,0.278163265306122,0.232857142857143,0.223877551020408,0.227448979591837,0.268163265306122,0.25234693877551,0.269183673469388,0.280714285714286,0.274897959183673,0.335408163265306,0.248265306122449,0.23234693877551,0.262857142857143,0.328367346938776,0.333367346938776,0.236020408163265
"R_W5_T2_143",0.330612244897959,0.334387755102041,0.321632653061225,0.308571428571429,0.242755102040816,0.257959183673469,0.27030612244898,0.243775510204082,0.21265306122449,0.286020408163265,0.266530612244898,0.300102040816327,0.35030612244898,0.278367346938776,0.316836734693878,0.336530612244898,0.212959183673469,0,0.278061224489796,0.335510204081633,0.27734693877551,0.238367346938776,0.212244897959184,0.27,0.29469387755102,0.294489795918367,0.229795918367347,0.289591836734694,0.291326530612245,0.237142857142857,0.256632653061225,0.221428571428571,0.218877551020408,0.265408163265306,0.31530612244898,0.270612244897959,0.334183673469388,0.371632653061225,0.312040816326531,0.33969387755102,0.299897959183673,0.311428571428571,0.302857142857143,0.30265306122449,0.310612244897959,0.293265306122449,0.336122448979592,0.310714285714286,0.278673469387755,0.352142857142857,0.361224489795918,0.369897959183673,0.347040816326531,0.344387755102041,0.373775510204082,0.384081632653061,0.321428571428571,0.266632653061224,0.325102040816327,0.276734693877551,0.313571428571429,0.254489795918367,0.286326530612245,0.311938775510204,0.358979591836735,0.268265306122449,0.18030612244898,0.237551020408163,0.204489795918367,0.331326530612245,0.323979591836735,0.261224489795918,0.246836734693878,0.31765306122449,0.280918367346939,0.29765306122449,0.280714285714286,0.338775510204082,0.313571428571429,0.300816326530612,0.425102040816327,0.363775510204082,0.344897959183673,0.354387755102041,0.352244897959184,0.333469387755102,0.309795918367347,0.318571428571429,0.331122448979592,0.336428571428571,0.323367346938776,0.327551020408163,0.319897959183673,0.321938775510204,0.312142857142857,0.258367346938775,0.346938775510204,0.32,0.307959183673469,0.468571428571429,0.323061224489796,0.293979591836735,0.210714285714286,0.240816326530612,0.269897959183673,0.26,0.288469387755102,0.328571428571429,0.237040816326531,0.296632653061224,0.322244897959184,0.310714285714286,0.347244897959184,0.28265306122449,0.24265306122449,0.261530612244898,0.338469387755102,0.324795918367347,0.224387755102041
"R_W5_T2_145",0.206836734693878,0.181224489795918,0.201122448979592,0.250612244897959,0.194387755102041,0.184591836734694,0.179489795918367,0.233979591836735,0.248877551020408,0.23734693877551,0.219387755102041,0.243673469387755,0.260612244897959,0.211632653061225,0.219489795918367,0.233775510204082,0.196632653061224,0.278061224489796,0,0.21734693877551,0.172959183673469,0.182040816326531,0.22469387755102,0.266428571428571,0.178979591836735,0.182142857142857,0.210816326530612,0.245408163265306,0.214897959183673,0.21969387755102,0.262755102040816,0.237755102040816,0.237857142857143,0.328979591836735,0.262959183673469,0.226122448979592,0.25469387755102,0.240408163265306,0.244183673469388,0.273265306122449,0.220918367346939,0.275102040816327,0.20469387755102,0.244795918367347,0.28969387755102,0.216938775510204,0.224285714285714,0.219897959183673,0.238469387755102,0.251632653061225,0.323979591836735,0.265714285714286,0.24,0.255612244897959,0.271224489795918,0.276836734693878,0.23234693877551,0.237959183673469,0.290510204081633,0.277857142857143,0.360204081632653,0.214591836734694,0.242142857142857,0.229795918367347,0.210204081632653,0.18469387755102,0.219387755102041,0.221224489795918,0.23530612244898,0.242244897959184,0.263775510204082,0.250204081632653,0.227755102040816,0.278265306122449,0.22530612244898,0.272448979591837,0.214795918367347,0.271020408163265,0.294591836734694,0.270102040816327,0.310204081632653,0.260510204081633,0.308877551020408,0.261326530612245,0.272040816326531,0.273061224489796,0.241020408163265,0.282448979591837,0.25265306122449,0.237448979591837,0.256122448979592,0.278673469387755,0.283979591836735,0.309183673469388,0.274795918367347,0.199387755102041,0.249183673469388,0.248469387755102,0.262857142857143,0.418469387755102,0.205612244897959,0.251122448979592,0.268265306122449,0.313163265306122,0.241836734693878,0.20765306122449,0.223673469387755,0.247142857142857,0.26969387755102,0.265408163265306,0.246224489795918,0.290918367346939,0.355612244897959,0.263265306122449,0.243367346938776,0.281836734693878,0.300918367346939,0.355102040816327,0.247040816326531
"R_W5_T2_146",0.22265306122449,0.22265306122449,0.179081632653061,0.283775510204082,0.242551020408163,0.271020408163265,0.26030612244898,0.316428571428571,0.31469387755102,0.271632653061224,0.258469387755102,0.259183673469388,0.297040816326531,0.251224489795918,0.238469387755102,0.245204081632653,0.270510204081633,0.335510204081633,0.21734693877551,0,0.207755102040816,0.269285714285714,0.277448979591837,0.292244897959184,0.247755102040816,0.216224489795918,0.26969387755102,0.25530612244898,0.239285714285714,0.271020408163265,0.308571428571429,0.298673469387755,0.270816326530612,0.375,0.282448979591837,0.287959183673469,0.283367346938776,0.255612244897959,0.261836734693878,0.295510204081633,0.290816326530612,0.305918367346939,0.294387755102041,0.277142857142857,0.33030612244898,0.254081632653061,0.220612244897959,0.237755102040816,0.261836734693878,0.273163265306122,0.345714285714286,0.321938775510204,0.279795918367347,0.291326530612245,0.308673469387755,0.289897959183673,0.235612244897959,0.280204081632653,0.317857142857143,0.314795918367347,0.415816326530612,0.289489795918367,0.299489795918367,0.263469387755102,0.239795918367347,0.255612244897959,0.283367346938776,0.300612244897959,0.300408163265306,0.25234693877551,0.296326530612245,0.306938775510204,0.301632653061224,0.323265306122449,0.295816326530612,0.294183673469388,0.270102040816327,0.274285714285714,0.280510204081633,0.291836734693878,0.329285714285714,0.26,0.323673469387755,0.286122448979592,0.276428571428571,0.283163265306122,0.262244897959184,0.290510204081633,0.263775510204082,0.255,0.273367346938776,0.302244897959184,0.29265306122449,0.307857142857143,0.283061224489796,0.255204081632653,0.254183673469388,0.29765306122449,0.284897959183673,0.427959183673469,0.254387755102041,0.270918367346939,0.308673469387755,0.339183673469388,0.277857142857143,0.259081632653061,0.262448979591837,0.28469387755102,0.307040816326531,0.298367346938776,0.275510204081633,0.315816326530612,0.386632653061224,0.29969387755102,0.27765306122449,0.326122448979592,0.309489795918367,0.394387755102041,0.297040816326531
"R_W5_T2_147",0.210510204081633,0.205102040816327,0.214183673469388,0.246938775510204,0.189285714285714,0.215408163265306,0.189081632653061,0.24234693877551,0.268163265306122,0.253673469387755,0.219489795918367,0.241020408163265,0.269897959183673,0.228061224489796,0.232244897959184,0.241734693877551,0.223469387755102,0.27734693877551,0.172959183673469,0.207755102040816,0,0.195204081632653,0.223163265306122,0.258979591836735,0.217959183673469,0.210102040816327,0.210408163265306,0.22734693877551,0.234183673469388,0.241122448979592,0.271530612244898,0.268163265306122,0.247244897959184,0.339387755102041,0.273265306122449,0.233673469387755,0.256224489795918,0.253265306122449,0.245612244897959,0.272142857142857,0.231632653061224,0.261224489795918,0.227448979591837,0.239897959183673,0.288163265306122,0.222755102040816,0.224081632653061,0.228265306122449,0.226122448979592,0.256632653061225,0.313571428571429,0.305918367346939,0.261938775510204,0.253673469387755,0.292040816326531,0.28,0.221122448979592,0.220714285714286,0.277551020408163,0.274795918367347,0.375408163265306,0.228877551020408,0.241734693877551,0.221530612244898,0.233775510204082,0.216020408163265,0.214387755102041,0.255816326530612,0.237142857142857,0.247857142857143,0.268775510204082,0.240612244897959,0.238061224489796,0.289897959183673,0.226530612244898,0.266938775510204,0.22030612244898,0.290408163265306,0.271836734693878,0.284081632653061,0.348571428571429,0.264285714285714,0.316938775510204,0.290612244897959,0.296632653061224,0.286020408163265,0.25469387755102,0.276530612244898,0.27265306122449,0.263061224489796,0.264897959183673,0.30530612244898,0.304897959183673,0.309591836734694,0.285714285714286,0.217959183673469,0.273775510204082,0.263265306122449,0.265714285714286,0.443571428571429,0.237244897959184,0.244795918367347,0.276836734693878,0.281632653061224,0.252142857142857,0.235918367346939,0.25469387755102,0.268673469387755,0.267244897959184,0.264081632653061,0.262448979591837,0.293265306122449,0.348775510204082,0.275714285714286,0.257551020408163,0.269489795918367,0.295714285714286,0.336428571428571,0.240714285714286
